areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000009,South West,region,09/01/2021,2487
E12000009,South West,region,08/01/2021,2682
E12000009,South West,region,07/01/2021,2854
E12000009,South West,region,06/01/2021,3164
E12000009,South West,region,05/01/2021,3900
E12000009,South West,region,04/01/2021,4168
E12000009,South West,region,03/01/2021,2798
E12000009,South West,region,02/01/2021,3029
E12000009,South West,region,01/01/2021,1833
E12000009,South West,region,31/12/2020,2595
E12000009,South West,region,30/12/2020,3183
E12000009,South West,region,29/12/2020,4115
E12000009,South West,region,28/12/2020,2434
E12000009,South West,region,27/12/2020,2224
E12000009,South West,region,26/12/2020,1822
E12000009,South West,region,25/12/2020,569
E12000009,South West,region,24/12/2020,1127
E12000009,South West,region,23/12/2020,1774
E12000009,South West,region,22/12/2020,1803
E12000009,South West,region,21/12/2020,1949
E12000009,South West,region,20/12/2020,1274
E12000009,South West,region,19/12/2020,779
E12000009,South West,region,18/12/2020,1246
E12000009,South West,region,17/12/2020,1119
E12000009,South West,region,16/12/2020,1332
E12000009,South West,region,15/12/2020,1218
E12000009,South West,region,14/12/2020,1258
E12000009,South West,region,13/12/2020,816
E12000009,South West,region,12/12/2020,665
E12000009,South West,region,11/12/2020,812
E12000009,South West,region,10/12/2020,869
E12000009,South West,region,09/12/2020,817
E12000009,South West,region,08/12/2020,841
E12000009,South West,region,07/12/2020,767
E12000009,South West,region,06/12/2020,486
E12000009,South West,region,05/12/2020,502
E12000009,South West,region,04/12/2020,593
E12000009,South West,region,03/12/2020,670
E12000009,South West,region,02/12/2020,665
E12000009,South West,region,01/12/2020,738
E12000009,South West,region,30/11/2020,801
E12000009,South West,region,29/11/2020,503
E12000009,South West,region,28/11/2020,504
E12000009,South West,region,27/11/2020,704
E12000009,South West,region,26/11/2020,769
E12000009,South West,region,25/11/2020,856
E12000009,South West,region,24/11/2020,827
E12000009,South West,region,23/11/2020,1011
E12000009,South West,region,22/11/2020,573
E12000009,South West,region,21/11/2020,695
E12000009,South West,region,20/11/2020,900
E12000009,South West,region,19/11/2020,994
E12000009,South West,region,18/11/2020,1175
E12000009,South West,region,17/11/2020,1295
E12000009,South West,region,16/11/2020,1735
E12000009,South West,region,15/11/2020,1052
E12000009,South West,region,14/11/2020,1256
E12000009,South West,region,13/11/2020,1716
E12000009,South West,region,12/11/2020,1553
E12000009,South West,region,11/11/2020,1595
E12000009,South West,region,10/11/2020,1769
E12000009,South West,region,09/11/2020,1903
E12000009,South West,region,08/11/2020,1291
E12000009,South West,region,07/11/2020,1161
E12000009,South West,region,06/11/2020,1481
E12000009,South West,region,05/11/2020,1560
E12000009,South West,region,04/11/2020,1609
E12000009,South West,region,03/11/2020,1538
E12000009,South West,region,02/11/2020,1789
E12000009,South West,region,01/11/2020,716
E12000009,South West,region,31/10/2020,854
E12000009,South West,region,30/10/2020,1245
E12000009,South West,region,29/10/2020,1406
E12000009,South West,region,28/10/2020,1372
E12000009,South West,region,27/10/2020,1425
E12000009,South West,region,26/10/2020,1343
E12000009,South West,region,25/10/2020,908
E12000009,South West,region,24/10/2020,789
E12000009,South West,region,23/10/2020,1135
E12000009,South West,region,22/10/2020,1278
E12000009,South West,region,21/10/2020,1361
E12000009,South West,region,20/10/2020,1139
E12000009,South West,region,19/10/2020,1134
E12000009,South West,region,18/10/2020,588
E12000009,South West,region,17/10/2020,647
E12000009,South West,region,16/10/2020,791
E12000009,South West,region,15/10/2020,678
E12000009,South West,region,14/10/2020,859
E12000009,South West,region,13/10/2020,954
E12000009,South West,region,12/10/2020,738
E12000009,South West,region,11/10/2020,479
E12000009,South West,region,10/10/2020,567
E12000009,South West,region,09/10/2020,754
E12000009,South West,region,08/10/2020,839
E12000009,South West,region,07/10/2020,789
E12000009,South West,region,06/10/2020,647
E12000009,South West,region,05/10/2020,649
E12000009,South West,region,04/10/2020,433
E12000009,South West,region,03/10/2020,400
E12000009,South West,region,02/10/2020,416
E12000009,South West,region,01/10/2020,397
E12000009,South West,region,30/09/2020,392
E12000009,South West,region,29/09/2020,272
E12000009,South West,region,28/09/2020,316
E12000009,South West,region,27/09/2020,121
E12000009,South West,region,26/09/2020,129
E12000009,South West,region,25/09/2020,221
E12000009,South West,region,24/09/2020,207
E12000009,South West,region,23/09/2020,170
E12000009,South West,region,22/09/2020,154
E12000009,South West,region,21/09/2020,151
E12000009,South West,region,20/09/2020,144
E12000009,South West,region,19/09/2020,126
E12000009,South West,region,18/09/2020,124
E12000009,South West,region,17/09/2020,107
E12000009,South West,region,16/09/2020,74
E12000009,South West,region,15/09/2020,86
E12000009,South West,region,14/09/2020,77
E12000009,South West,region,13/09/2020,55
E12000009,South West,region,12/09/2020,62
E12000009,South West,region,11/09/2020,94
E12000009,South West,region,10/09/2020,85
E12000009,South West,region,09/09/2020,76
E12000009,South West,region,08/09/2020,75
E12000009,South West,region,07/09/2020,96
E12000009,South West,region,06/09/2020,74
E12000009,South West,region,05/09/2020,83
E12000009,South West,region,04/09/2020,131
E12000009,South West,region,03/09/2020,146
E12000009,South West,region,02/09/2020,131
E12000009,South West,region,01/09/2020,99
E12000009,South West,region,31/08/2020,56
E12000009,South West,region,30/08/2020,35
E12000009,South West,region,29/08/2020,50
E12000009,South West,region,28/08/2020,72
E12000009,South West,region,27/08/2020,57
E12000009,South West,region,26/08/2020,61
E12000009,South West,region,25/08/2020,50
E12000009,South West,region,24/08/2020,49
E12000009,South West,region,23/08/2020,41
E12000009,South West,region,22/08/2020,39
E12000009,South West,region,21/08/2020,65
E12000009,South West,region,20/08/2020,85
E12000009,South West,region,19/08/2020,67
E12000009,South West,region,18/08/2020,58
E12000009,South West,region,17/08/2020,47
E12000009,South West,region,16/08/2020,37
E12000009,South West,region,15/08/2020,24
E12000009,South West,region,14/08/2020,55
E12000009,South West,region,13/08/2020,53
E12000009,South West,region,12/08/2020,43
E12000009,South West,region,11/08/2020,41
E12000009,South West,region,10/08/2020,42
E12000009,South West,region,09/08/2020,15
E12000009,South West,region,08/08/2020,25
E12000009,South West,region,07/08/2020,41
E12000009,South West,region,06/08/2020,45
E12000009,South West,region,05/08/2020,40
E12000009,South West,region,04/08/2020,54
E12000009,South West,region,03/08/2020,43
E12000009,South West,region,02/08/2020,10
E12000009,South West,region,01/08/2020,9
E12000009,South West,region,31/07/2020,29
E12000009,South West,region,30/07/2020,63
E12000009,South West,region,29/07/2020,54
E12000009,South West,region,28/07/2020,34
E12000009,South West,region,27/07/2020,39
E12000009,South West,region,26/07/2020,20
E12000009,South West,region,25/07/2020,17
E12000009,South West,region,24/07/2020,35
E12000009,South West,region,23/07/2020,40
E12000009,South West,region,22/07/2020,30
E12000009,South West,region,21/07/2020,35
E12000009,South West,region,20/07/2020,22
E12000009,South West,region,19/07/2020,9
E12000009,South West,region,18/07/2020,12
E12000009,South West,region,17/07/2020,20
E12000009,South West,region,16/07/2020,27
E12000009,South West,region,15/07/2020,17
E12000009,South West,region,14/07/2020,19
E12000009,South West,region,13/07/2020,17
E12000009,South West,region,12/07/2020,7
E12000009,South West,region,11/07/2020,6
E12000009,South West,region,10/07/2020,13
E12000009,South West,region,09/07/2020,16
E12000009,South West,region,08/07/2020,15
E12000009,South West,region,07/07/2020,17
E12000009,South West,region,06/07/2020,23
E12000009,South West,region,05/07/2020,17
E12000009,South West,region,04/07/2020,9
E12000009,South West,region,03/07/2020,8
E12000009,South West,region,02/07/2020,11
E12000009,South West,region,01/07/2020,24
E12000009,South West,region,30/06/2020,18
E12000009,South West,region,29/06/2020,16
E12000009,South West,region,28/06/2020,11
E12000009,South West,region,27/06/2020,8
E12000009,South West,region,26/06/2020,12
E12000009,South West,region,25/06/2020,8
E12000009,South West,region,24/06/2020,17
E12000009,South West,region,23/06/2020,15
E12000009,South West,region,22/06/2020,19
E12000009,South West,region,21/06/2020,8
E12000009,South West,region,20/06/2020,8
E12000009,South West,region,19/06/2020,25
E12000009,South West,region,18/06/2020,13
E12000009,South West,region,17/06/2020,17
E12000009,South West,region,16/06/2020,15
E12000009,South West,region,15/06/2020,20
E12000009,South West,region,14/06/2020,9
E12000009,South West,region,13/06/2020,13
E12000009,South West,region,12/06/2020,21
E12000009,South West,region,11/06/2020,25
E12000009,South West,region,10/06/2020,31
E12000009,South West,region,09/06/2020,25
E12000009,South West,region,08/06/2020,23
E12000009,South West,region,07/06/2020,19
E12000009,South West,region,06/06/2020,24
E12000009,South West,region,05/06/2020,52
E12000009,South West,region,04/06/2020,65
E12000009,South West,region,03/06/2020,68
E12000009,South West,region,02/06/2020,52
E12000009,South West,region,01/06/2020,52
E12000009,South West,region,31/05/2020,62
E12000009,South West,region,30/05/2020,51
E12000009,South West,region,29/05/2020,75
E12000009,South West,region,28/05/2020,115
E12000009,South West,region,27/05/2020,104
E12000009,South West,region,26/05/2020,80
E12000009,South West,region,25/05/2020,61
E12000009,South West,region,24/05/2020,59
E12000009,South West,region,23/05/2020,41
E12000009,South West,region,22/05/2020,81
E12000009,South West,region,21/05/2020,86
E12000009,South West,region,20/05/2020,136
E12000009,South West,region,19/05/2020,108
E12000009,South West,region,18/05/2020,118
E12000009,South West,region,17/05/2020,97
E12000009,South West,region,16/05/2020,92
E12000009,South West,region,15/05/2020,103
E12000009,South West,region,14/05/2020,93
E12000009,South West,region,13/05/2020,177
E12000009,South West,region,12/05/2020,177
E12000009,South West,region,11/05/2020,253
E12000009,South West,region,10/05/2020,134
E12000009,South West,region,09/05/2020,107
E12000009,South West,region,08/05/2020,178
E12000009,South West,region,07/05/2020,179
E12000009,South West,region,06/05/2020,200
E12000009,South West,region,05/05/2020,172
E12000009,South West,region,04/05/2020,166
E12000009,South West,region,03/05/2020,178
E12000009,South West,region,02/05/2020,210
E12000009,South West,region,01/05/2020,264
E12000009,South West,region,30/04/2020,246
E12000009,South West,region,29/04/2020,347
E12000009,South West,region,28/04/2020,275
E12000009,South West,region,27/04/2020,321
E12000009,South West,region,26/04/2020,254
E12000009,South West,region,25/04/2020,201
E12000009,South West,region,24/04/2020,250
E12000009,South West,region,23/04/2020,281
E12000009,South West,region,22/04/2020,286
E12000009,South West,region,21/04/2020,228
E12000009,South West,region,20/04/2020,181
E12000009,South West,region,19/04/2020,198
E12000009,South West,region,18/04/2020,167
E12000009,South West,region,17/04/2020,240
E12000009,South West,region,16/04/2020,262
E12000009,South West,region,15/04/2020,211
E12000009,South West,region,14/04/2020,185
E12000009,South West,region,13/04/2020,194
E12000009,South West,region,12/04/2020,178
E12000009,South West,region,11/04/2020,172
E12000009,South West,region,10/04/2020,234
E12000009,South West,region,09/04/2020,246
E12000009,South West,region,08/04/2020,237
E12000009,South West,region,07/04/2020,211
E12000009,South West,region,06/04/2020,185
E12000009,South West,region,05/04/2020,152
E12000009,South West,region,04/04/2020,174
E12000009,South West,region,03/04/2020,191
E12000009,South West,region,02/04/2020,183
E12000009,South West,region,01/04/2020,183
E12000009,South West,region,31/03/2020,142
E12000009,South West,region,30/03/2020,165
E12000009,South West,region,29/03/2020,101
E12000009,South West,region,28/03/2020,102
E12000009,South West,region,27/03/2020,128
E12000009,South West,region,26/03/2020,116
E12000009,South West,region,25/03/2020,104
E12000009,South West,region,24/03/2020,68
E12000009,South West,region,23/03/2020,62
E12000009,South West,region,22/03/2020,44
E12000009,South West,region,21/03/2020,42
E12000009,South West,region,20/03/2020,43
E12000009,South West,region,19/03/2020,21
E12000009,South West,region,18/03/2020,44
E12000009,South West,region,17/03/2020,21
E12000009,South West,region,16/03/2020,18
E12000009,South West,region,15/03/2020,17
E12000009,South West,region,14/03/2020,10
